algorithm,scenario,seed,total_cost,total_emission,service_level,total_reward,total_time,total_delivered,runtime
ClarkeWright,S1_SMALL,1025,5996.6078,6097.574281308158,0.02751173494617927,-258.4430116066795,116.92046631752763,247.41984152676397,0.051448822021484375
GeneticAlgorithm,S1_SMALL,1025,2028.048699999999,2164.890603885619,0.02148933980868617,-243.36684631914167,34.80196651945994,207.31984182553225,0.17161130905151367
MAPPO,S1_SMALL,1026,4665.295699999999,5028.73816596484,0.11314668878891417,-182.73394821309932,94.67856088610598,1292.5437888485435,0.11505985260009766
NearestNeighbor,S1_SMALL,1026,6006.7957,6473.603672230549,0.11723655794684668,-223.24623441787566,122.60860224951789,1389.4999862716068,0.05395913124084473
ClarkeWright,S1_SMALL,1026,5996.6078,6097.574281308158,0.02614242978834234,-263.7426154164137,115.22740090692128,247.41984152676397,0.05304765701293945
GeneticAlgorithm,S1_SMALL,1026,315.9839000000001,352.61479000000054,0.003446689342588365,-253.2574270268889,5.2523565992467045,17.6,0.17463970184326172
MAPPO,S1_SMALL,1027,4582.567899999999,4887.980406282165,0.11255297950098415,-183.50459662887562,93.3568718527735,1310.1437888485434,0.128587007522583
NearestNeighbor,S1_SMALL,1027,6006.7957,6473.603672230549,0.11515491750736559,-224.63511270642252,125.15419389134841,1389.4999862716068,0.05494427680969238
ClarkeWright,S1_SMALL,1027,5996.6078,6097.574281308158,0.02567824745488971,-265.1062737810266,116.75102976133971,247.41984152676397,0.0520634651184082
GeneticAlgorithm,S1_SMALL,1027,1983.4826000000025,1769.2145995767776,0.006216113953584426,-259.2401762777448,45.0540568735988,52.79999973773957,0.17452335357666016
MAPPO,S1_SMALL,1028,4749.909299999998,5080.06742386851,0.11080204377684885,-190.3480786407203,96.79246925748396,1254.8780084803684,0.15309929847717285
NearestNeighbor,S1_SMALL,1028,6006.7957,6473.603672230549,0.11802374340520883,-220.25487688760822,122.03184849230679,1389.4999862716068,0.05399012565612793
ClarkeWright,S1_SMALL,1028,5996.6078,6097.574281308158,0.026317963264724714,-260.899875852119,116.04439610400073,247.41984152676397,0.051949262619018555
GeneticAlgorithm,S1_SMALL,1028,3746.459199999996,3455.7868332964686,0.026647638537258964,-248.73266359378977,74.85692845010183,280.81984146045374,0.1796092987060547
MAPPO,S1_SMALL,1029,4653.376899999998,4898.90327232456,0.1197801148225217,-190.69911118266134,94.41265754563557,1344.378008262672,0.11561369895935059
NearestNeighbor,S1_SMALL,1029,6006.7957,6473.603672230549,0.11962323275326905,-228.33226256330676,120.96218435395576,1389.4999862716068,0.054518938064575195
ClarkeWright,S1_SMALL,1029,5996.6078,6097.574281308158,0.026674631344300516,-269.0920107649233,116.61217927328954,247.41984152676397,0.052527427673339844
GeneticAlgorithm,S1_SMALL,1029,286.6237000000001,396.82413970620325,0.0035168562340075478,-258.334813311061,6.156765436045006,24.499999817460775,0.16560578346252441
